metric,game,map_id,run_index,true_creator,forced_human,forced_ai,delta_ai_minus_human,plot_forced_human,plot_forced_ai,plot_delta_ai_minus_human
challenging,sokoban,QUT4qGl2,15,Human,3.0,4.0,1.0,3.0,4.0,1.0
challenging,sokoban,QUT4qGl2,16,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,QUT4qGl2,17,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QUT4qGl2,18,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QUT4qGl2,19,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QUT4qGl2,20,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QV6Qfb7T,1,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,QV6Qfb7T,2,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,QV6Qfb7T,3,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,QV6Qfb7T,4,AI,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,QV6Qfb7T,5,AI,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,QV6Qfb7T,6,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QV6Qfb7T,7,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QV6Qfb7T,8,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,QV6Qfb7T,9,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,QV6Qfb7T,10,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,QV6Qfb7T,11,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,QV6Qfb7T,12,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,QV6Qfb7T,13,AI,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,QV6Qfb7T,14,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,QV6Qfb7T,15,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,QV6Qfb7T,16,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,QV6Qfb7T,17,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,QV6Qfb7T,18,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,QV6Qfb7T,19,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,QV6Qfb7T,20,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ROciIZDL,1,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,ROciIZDL,2,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,ROciIZDL,3,Human,4.0,4.0,0.0,4.0,4.0,0.0
challenging,sokoban,ROciIZDL,4,Human,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,ROciIZDL,5,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ROciIZDL,6,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,ROciIZDL,7,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,ROciIZDL,8,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,ROciIZDL,9,Human,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,ROciIZDL,10,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ROciIZDL,11,Human,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,ROciIZDL,12,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,ROciIZDL,13,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ROciIZDL,14,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
challenging,sokoban,ROciIZDL,15,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,ROciIZDL,16,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ROciIZDL,17,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,ROciIZDL,18,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,ROciIZDL,19,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,ROciIZDL,20,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,TIXMBKaj,1,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,TIXMBKaj,2,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,TIXMBKaj,3,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,TIXMBKaj,4,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,TIXMBKaj,5,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,TIXMBKaj,6,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,TIXMBKaj,7,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,TIXMBKaj,8,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,TIXMBKaj,9,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,TIXMBKaj,10,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,TIXMBKaj,11,Human,2.0,4.0,2.0,2.0,4.0,2.0
challenging,sokoban,TIXMBKaj,12,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,TIXMBKaj,13,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,TIXMBKaj,14,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,TIXMBKaj,15,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,TIXMBKaj,16,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,TIXMBKaj,17,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,TIXMBKaj,18,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,TIXMBKaj,19,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,TIXMBKaj,20,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,UTSKBMio,1,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UTSKBMio,2,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,UTSKBMio,3,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UTSKBMio,4,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UTSKBMio,5,AI,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,UTSKBMio,6,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,UTSKBMio,7,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,UTSKBMio,8,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,UTSKBMio,9,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,UTSKBMio,10,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,UTSKBMio,11,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UTSKBMio,12,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UTSKBMio,13,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,UTSKBMio,14,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,UTSKBMio,15,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,UTSKBMio,16,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,UTSKBMio,17,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,UTSKBMio,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UTSKBMio,19,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UTSKBMio,20,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,UeeTjy5b,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,2,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,6,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,UeeTjy5b,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,9,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,UeeTjy5b,10,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,13,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,15,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,16,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,UeeTjy5b,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,1,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,2,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,Z0SxyjXq,3,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,4,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,Z0SxyjXq,5,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,Z0SxyjXq,6,Human,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,Z0SxyjXq,7,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,9,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,Z0SxyjXq,10,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,Z0SxyjXq,11,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,12,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,Z0SxyjXq,13,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,Z0SxyjXq,14,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,15,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,16,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,Z0SxyjXq,17,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,18,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,Z0SxyjXq,19,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,Z0SxyjXq,20,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,aE7sjnta,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,2,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,aE7sjnta,3,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,aE7sjnta,4,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,aE7sjnta,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,6,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,aE7sjnta,7,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,aE7sjnta,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,9,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,10,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,aE7sjnta,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,13,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,aE7sjnta,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,15,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,16,AI,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,aE7sjnta,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,aE7sjnta,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,bhRr4CCv,1,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,bhRr4CCv,2,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,bhRr4CCv,3,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,bhRr4CCv,4,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,bhRr4CCv,5,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,bhRr4CCv,6,Human,2.0,4.0,2.0,2.0,4.0,2.0
challenging,sokoban,bhRr4CCv,7,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,bhRr4CCv,8,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,bhRr4CCv,9,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,bhRr4CCv,10,Human,4.0,4.0,0.0,4.0,4.0,0.0
challenging,sokoban,bhRr4CCv,11,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,bhRr4CCv,12,Human,3.0,4.0,1.0,3.0,4.0,1.0
challenging,sokoban,bhRr4CCv,13,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,bhRr4CCv,14,Human,4.0,4.0,0.0,4.0,4.0,0.0
challenging,sokoban,bhRr4CCv,15,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,bhRr4CCv,16,Human,3.0,4.0,1.0,3.0,4.0,1.0
challenging,sokoban,bhRr4CCv,17,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,bhRr4CCv,18,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,bhRr4CCv,19,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,bhRr4CCv,20,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
challenging,sokoban,cHhvQJlr,1,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cHhvQJlr,2,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cHhvQJlr,3,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cHhvQJlr,4,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,cHhvQJlr,5,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cHhvQJlr,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cHhvQJlr,7,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cHhvQJlr,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cHhvQJlr,9,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cHhvQJlr,10,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cHhvQJlr,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cHhvQJlr,12,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cHhvQJlr,13,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cHhvQJlr,14,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,cHhvQJlr,15,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,cHhvQJlr,16,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,cHhvQJlr,17,AI,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,cHhvQJlr,18,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cHhvQJlr,19,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cHhvQJlr,20,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cTxMstwv,1,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,cTxMstwv,2,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cTxMstwv,3,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cTxMstwv,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cTxMstwv,5,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cTxMstwv,6,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
challenging,sokoban,cTxMstwv,7,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cTxMstwv,8,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,cTxMstwv,9,AI,1.0,3.0,2.0,1.0,3.0,2.0
challenging,sokoban,cTxMstwv,10,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cTxMstwv,11,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,cTxMstwv,12,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cTxMstwv,13,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,cTxMstwv,14,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cTxMstwv,15,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,cTxMstwv,16,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,cTxMstwv,17,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,cTxMstwv,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,cTxMstwv,19,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,cTxMstwv,20,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,extLxWet,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,extLxWet,2,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,extLxWet,3,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,extLxWet,4,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,extLxWet,5,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,extLxWet,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,extLxWet,7,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,extLxWet,8,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,extLxWet,9,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,extLxWet,10,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,extLxWet,11,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,extLxWet,12,AI,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,extLxWet,13,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,extLxWet,14,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,extLxWet,15,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,extLxWet,16,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,extLxWet,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,extLxWet,18,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,extLxWet,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,extLxWet,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,f8sbFI0a,1,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
challenging,sokoban,f8sbFI0a,2,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,f8sbFI0a,3,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,f8sbFI0a,4,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,f8sbFI0a,5,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,f8sbFI0a,6,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,f8sbFI0a,7,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,f8sbFI0a,8,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,f8sbFI0a,9,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,f8sbFI0a,10,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,f8sbFI0a,11,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,f8sbFI0a,12,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,f8sbFI0a,13,Human,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,f8sbFI0a,14,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,f8sbFI0a,15,Human,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,f8sbFI0a,16,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,f8sbFI0a,17,Human,2.0,4.0,2.0,2.0,4.0,2.0
challenging,sokoban,f8sbFI0a,18,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,f8sbFI0a,19,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,f8sbFI0a,20,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,iJNJxWfZ,1,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,iJNJxWfZ,2,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
challenging,sokoban,iJNJxWfZ,3,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,iJNJxWfZ,4,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,iJNJxWfZ,5,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,iJNJxWfZ,6,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,iJNJxWfZ,7,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,iJNJxWfZ,8,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,iJNJxWfZ,9,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,iJNJxWfZ,10,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,iJNJxWfZ,11,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
challenging,sokoban,iJNJxWfZ,12,Human,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,iJNJxWfZ,13,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
challenging,sokoban,iJNJxWfZ,14,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,iJNJxWfZ,15,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,iJNJxWfZ,16,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,iJNJxWfZ,17,Human,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,iJNJxWfZ,18,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,iJNJxWfZ,19,Human,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,iJNJxWfZ,20,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,ij6onaGt,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,ij6onaGt,2,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,ij6onaGt,3,AI,1.0,2.0,1.0,1.0,2.0,1.0
challenging,sokoban,ij6onaGt,4,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,ij6onaGt,5,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,ij6onaGt,6,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,ij6onaGt,7,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ij6onaGt,8,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ij6onaGt,9,AI,1.0,4.0,3.0,1.0,4.0,3.0
challenging,sokoban,ij6onaGt,10,AI,3.0,3.0,0.0,3.0,3.0,0.0
challenging,sokoban,ij6onaGt,11,AI,2.0,3.0,1.0,2.0,3.0,1.0
challenging,sokoban,ij6onaGt,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,ij6onaGt,13,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ij6onaGt,14,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,ij6onaGt,15,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,ij6onaGt,16,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ij6onaGt,17,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ij6onaGt,18,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
challenging,sokoban,ij6onaGt,19,AI,2.0,2.0,0.0,2.0,2.0,0.0
challenging,sokoban,ij6onaGt,20,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,oHSLE5UO,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,oHSLE5UO,2,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
challenging,sokoban,oHSLE5UO,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,oHSLE5UO,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,oHSLE5UO,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,oHSLE5UO,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
challenging,sokoban,oHSLE5UO,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
